100,90,36,42
100,91,27,8
100,92,11,32
100,93,7,10
100,94,45,31
100,95,23,15
100,96,33,13
100,97,14,30
100,98,29,5
100,99,29,34
100,100,9,8
100,101,13,43
100,102,34,29
100,103,12,16
100,104,43,49
100,105,35,24
100,106,47,20
100,107,47,33
100,108,32,19
100,109,29,30
