1,1792,2,True,0,none,2016-09-25,none,0,0,0,0
1,1308,2,True,0,none,2016-09-25,none,0,0,0,0
1,532,2,True,0,none,2016-09-25,none,0,0,0,0
1,310,2,True,0,none,2016-09-25,none,0,0,0,0
1,2231,2,True,0,none,2016-09-25,none,0,0,0,0
1,1115,2,True,0,none,2016-09-25,none,0,0,0,0
1,1613,2,True,0,none,2016-09-25,none,0,0,0,0
1,680,2,True,0,none,2016-09-25,none,0,0,0,0
1,1724,2,True,0,none,2016-09-25,none,0,0,0,0
1,1434,2,True,0,none,2016-09-25,none,0,0,0,0
1,408,2,True,0,none,2016-09-25,none,0,0,0,0
1,643,2,True,0,none,2016-09-25,none,0,0,0,0
1,1679,2,True,0,none,2016-09-25,none,0,0,0,0
1,566,2,True,0,none,2016-09-25,none,0,0,0,0
1,2149,2,True,0,none,2016-09-25,none,0,0,0,0
1,1405,2,True,0,none,2016-09-25,none,0,0,0,0
1,2320,2,True,0,none,2016-09-25,none,0,0,0,0
1,2333,2,True,0,none,2016-09-25,none,0,0,0,0
1,1569,2,True,0,none,2016-09-25,none,0,0,0,0
1,1430,2,True,0,none,2016-09-25,none,0,0,0,0
1,1792,2,False,0,none,2016-09-25,Chrome,944,1087,0,0
1,1308,2,False,0,none,2016-09-25,none,0,0,0,0
1,310,2,False,0,none,2016-09-25,none,0,0,0,0
1,532,2,False,0,none,2016-09-25,none,0,0,0,0
1,2231,2,False,0,none,2016-09-25,none,0,0,0,0
1,1115,2,False,0,none,2016-09-25,none,0,0,0,0
1,1613,2,False,0,none,2016-09-25,none,0,0,0,0
1,680,2,False,0,none,2016-09-25,none,0,0,0,0
1,1405,2,False,0,none,2016-09-25,none,0,0,0,0
1,1434,2,False,0,none,2016-09-25,none,0,0,0,0
1,408,2,False,0,none,2016-09-25,none,0,0,0,0
1,643,2,False,0,none,2016-09-25,none,0,0,0,0
1,1679,2,False,0,none,2016-09-25,none,0,0,0,0
1,566,2,False,0,none,2016-09-25,none,0,0,0,0
1,2149,2,False,0,none,2016-09-25,none,0,0,0,0
1,1724,2,False,0,none,2016-09-25,none,0,0,0,0
1,2320,2,False,0,none,2016-09-25,none,0,0,0,0
1,2333,2,False,0,none,2016-09-25,none,0,0,0,0
1,1569,2,False,0,none,2016-09-25,none,0,0,0,0
1,1430,2,False,0,none,2016-09-25,none,0,0,0,0
1,1430,2,True,0,none,2016-09-25,Chrome,944,1087,0,0
1,1569,1,True,1628,21 : 10,2016-09-25,none,0,0,0,0
1,2333,0,True,1023,21 : 10,2016-09-25,none,0,0,0,0
1,2320,1,True,1231,21 : 10,2016-09-25,Chrome,944,1087,0,0
1,1724,2,True,0,none,2016-09-25,Chrome,944,1087,0,0
1,2149,1,True,1151,21 : 10,2016-09-25,Chrome,944,1087,0,0
1,566,0,True,703,21 : 10,2016-09-25,none,0,0,0,0
1,1679,1,True,958,21 : 10,2016-09-25,Chrome,944,1087,0,0
1,1613,0,True,911,21 : 10,2016-09-25,none,0,0,0,0
1,408,1,True,916,21 : 10,2016-09-25,Chrome,944,1087,0,0
1,1434,2,True,0,none,2016-09-25,Chrome,944,1087,0,0
1,1405,1,True,800,21 : 10,2016-09-25,none,0,0,0,0
1,680,0,True,855,21 : 10,2016-09-25,Chrome,944,1087,0,0
1,643,2,True,0,none,2016-09-25,Chrome,944,1087,0,0
1,1115,0,True,798,21 : 10,2016-09-25,Chrome,944,1087,0,0
1,2231,1,True,1008,21 : 10,2016-09-25,Chrome,944,1087,0,0
1,310,0,True,759,21 : 10,2016-09-25,none,0,0,0,0
1,532,1,True,894,21 : 10,2016-09-25,none,0,0,0,0
1,1308,0,True,934,21 : 10,2016-09-25,none,0,0,0,0
1,1792,1,True,967,21 : 10,2016-09-25,Chrome,944,1087,0,0
1,1792,0,False,2727,21 : 10,2016-09-25,Chrome,944,1087,0,0
1,1308,2,False,0,none,2016-09-25,Chrome,944,1087,0,0
1,532,0,False,942,21 : 10,2016-09-25,none,0,0,0,0
1,310,1,False,1071,21 : 10,2016-09-25,Chrome,944,1087,0,0
1,680,0,False,1022,21 : 10,2016-09-25,Chrome,944,1087,0,0
1,1115,1,False,959,21 : 10,2016-09-25,none,0,0,0,0
1,1613,0,False,967,21 : 10,2016-09-25,none,0,0,0,0
1,2231,1,False,1031,21 : 10,2016-09-25,Chrome,944,1087,0,0
1,1405,0,False,1263,21 : 11,2016-09-25,Chrome,944,1087,0,0
1,1434,2,False,0,none,2016-09-25,Chrome,944,1087,0,0
1,408,2,False,0,none,2016-09-25,Chrome,944,1087,0,0
1,643,1,False,1319,21 : 11,2016-09-25,Chrome,944,1087,0,0
1,1679,0,False,984,21 : 11,2016-09-25,Chrome,944,1087,0,0
1,566,1,False,887,21 : 11,2016-09-25,Chrome,944,1087,0,0
1,2149,0,False,1079,21 : 11,2016-09-25,none,0,0,0,0
1,1724,2,False,0,none,2016-09-25,Chrome,944,1087,0,0
1,2320,0,False,1048,21 : 11,2016-09-25,Chrome,944,1087,0,0
1,2333,1,False,1255,21 : 11,2016-09-25,Chrome,944,1087,0,0
1,1569,2,False,0,none,2016-09-25,Chrome,944,1087,0,0
1,1430,1,False,2424,21 : 11,2016-09-25,Chrome,944,1087,0,0
