1,1792,0,True,529,22 : 43,2016-09-25,Chrome,944,1087,0,0
1,1308,0,True,185,22 : 43,2016-09-25,Chrome,944,1087,0,0
1,532,0,True,159,22 : 43,2016-09-25,Chrome,944,1087,0,0
1,310,0,True,174,22 : 43,2016-09-25,Chrome,944,1087,0,0
1,2231,0,True,160,22 : 43,2016-09-25,Chrome,944,1087,0,0
1,1115,0,True,175,22 : 43,2016-09-25,Chrome,944,1087,0,0
1,1613,0,True,160,22 : 43,2016-09-25,Chrome,944,1087,0,0
1,680,0,True,167,22 : 43,2016-09-25,Chrome,944,1087,0,0
1,1724,0,True,168,22 : 43,2016-09-25,Chrome,944,1087,0,0
1,1434,0,True,154,22 : 43,2016-09-25,Chrome,944,1087,0,0
1,408,0,True,165,22 : 43,2016-09-25,Chrome,944,1087,0,0
1,643,0,True,160,22 : 43,2016-09-25,Chrome,944,1087,0,0
1,1679,0,True,151,22 : 43,2016-09-25,Chrome,944,1087,0,0
1,566,0,True,191,22 : 43,2016-09-25,Chrome,944,1087,0,0
1,2149,0,True,182,22 : 43,2016-09-25,Chrome,944,1087,0,0
1,1405,0,True,167,22 : 43,2016-09-25,Chrome,944,1087,0,0
1,2320,0,True,160,22 : 43,2016-09-25,Chrome,944,1087,0,0
1,2333,0,True,294,22 : 43,2016-09-25,Chrome,944,1087,0,0
1,1569,0,True,174,22 : 43,2016-09-25,Chrome,944,1087,0,0
1,1430,0,True,183,22 : 43,2016-09-25,Chrome,944,1087,0,0
1,1792,1,False,2232,22 : 43,2016-09-25,Chrome,944,1087,0,0
1,1308,1,False,197,22 : 43,2016-09-25,Chrome,944,1087,0,0
1,310,1,False,160,22 : 43,2016-09-25,Chrome,944,1087,0,0
1,532,1,False,176,22 : 43,2016-09-25,Chrome,944,1087,0,0
1,2231,1,False,176,22 : 43,2016-09-25,Chrome,944,1087,0,0
1,1115,1,False,176,22 : 43,2016-09-25,Chrome,944,1087,0,0
1,1613,1,False,192,22 : 43,2016-09-25,Chrome,944,1087,0,0
1,680,1,False,191,22 : 43,2016-09-25,Chrome,944,1087,0,0
1,1405,1,False,183,22 : 43,2016-09-25,Chrome,944,1087,0,0
1,1434,1,False,232,22 : 43,2016-09-25,Chrome,944,1087,0,0
1,408,1,False,424,22 : 43,2016-09-25,Chrome,944,1087,0,0
1,643,1,False,344,22 : 43,2016-09-25,Chrome,944,1087,0,0
1,1679,1,False,382,22 : 43,2016-09-25,Chrome,944,1087,0,0
1,566,1,False,469,22 : 43,2016-09-25,Chrome,944,1087,0,0
1,2149,1,False,559,22 : 43,2016-09-25,Chrome,944,1087,0,0
1,1724,1,False,342,22 : 43,2016-09-25,Chrome,944,1087,0,0
1,2320,1,False,376,22 : 43,2016-09-25,Chrome,944,1087,0,0
1,2333,1,False,462,22 : 43,2016-09-25,Chrome,944,1087,0,0
1,1569,1,False,526,22 : 43,2016-09-25,Chrome,944,1087,0,0
1,1430,1,False,4662,22 : 43,2016-09-25,Chrome,944,1087,0,0
